step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1070.0,0,0.0,0.0,8.139503506921544,0,0.0,0.7013324453920683,0,0.0
1075.0,1,4.0,0.5714285714285714,10.035391221299673,1,4.0,0.6593637326784009,1,4.0
1080.0,0,0.0,0.0,10.899474175330775,0,0.0,0.9932201359723933,0,0.0
1085.0,0,0.0,0.0,11.67676083303076,0,0.0,0.9835898713541633,0,0.0
1090.0,0,0.0,0.0,12.84408398786505,0,0.0,0.9882001076045207,0,0.0
1095.0,1,2.0,0.4,10.447328226912557,1,2.0,0.6622804561379236,1,2.0
1100.0,0,0.0,0.0,11.709354134132232,0,0.0,0.9883471006963609,0,0.0
1105.0,1,1.0,0.2,9.134619480695168,1,1.0,0.660155874420476,1,1.0
1110.0,0,0.0,0.0,9.2406155483501,0,0.0,0.9732731417210546,0,0.0
1115.0,0,0.0,0.0,11.22322487019286,0,0.0,0.9749934573775674,0,0.0
1120.0,0,0.0,0.0,10.097673451098467,0,0.0,0.7369092538406724,0,0.0
1125.0,1,3.0,0.6,7.601377597300688,1,3.0,0.38557581529360996,1,3.0
1130.0,2,13.0,2.1666666666666665,8.282123523469766,2,13.0,0.5885777500628483,2,13.0
1135.0,0,0.0,0.0,7.379375848222794,0,0.0,0.7613540300748309,0,0.0
1140.0,0,0.0,0.0,6.89625997201415,0,0.0,0.741541940004506,0,0.0
1145.0,0,0.0,0.0,7.675348484283291,0,0.0,0.8021973563414087,0,0.0
1150.0,1,2.0,0.25,9.101593721600857,1,2.0,0.6546495330605727,1,2.0
1155.0,0,0.0,0.0,10.777777136208242,0,0.0,0.9764204995408717,0,0.0
1160.0,0,0.0,0.0,10.56293046307072,0,0.0,0.8285198389796197,0,0.0
1165.0,1,3.0,0.42857142857142855,10.058594146342315,1,3.0,0.6562941891773717,1,3.0
1170.0,0,0.0,0.0,10.763035663926333,0,0.0,0.9828721441800568,0,0.0
1175.0,0,0.0,0.0,11.23192027647585,0,0.0,0.9898482787024481,0,0.0
