step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
620.0,10,494.0,19.0,7.05056018819097,5,88.0,0.3162278373624121,5,431.0,0.34112462552759515,10,519.0
625.0,15,550.0,22.0,4.0514280304818575,7,118.0,0.10716755562718464,6,457.0,0.13267970854828218,13,575.0
630.0,10,158.0,6.583333333333333,4.0713065230624155,8,158.0,0.0,1,246.0,0.10033014075464833,9,404.0
635.0,9,203.0,8.826086956521738,5.970643831496839,8,198.0,0.059005005507555795,1,7.0,0.4591311708827944,9,205.0
640.0,10,244.0,10.608695652173912,5.158593389763347,10,246.0,0.022396791781687478,0,0.0,1.0,10,246.0
645.0,4,102.0,5.1,5.600816039276273,4,138.0,0.1256128653299208,0,0.0,0.9556354006086024,4,138.0
650.0,5,125.0,5.9523809523809526,8.546785820008386,5,125.0,0.30406220960812397,0,4.0,0.7652050096295481,5,129.0
655.0,7,157.0,7.476190476190476,7.000836077784459,6,154.0,0.13200285125880068,1,7.0,0.678137413492976,7,161.0
660.0,9,188.0,9.4,4.823062399173597,7,185.0,0.2591490470859094,2,5.0,0.32813734141825285,9,190.0
665.0,9,222.0,11.1,4.9955837973410455,6,208.0,0.21842432511589605,3,18.0,0.00025049138756824387,9,226.0
670.0,13,279.0,13.285714285714286,4.295844923779141,9,250.0,0.07518179416164406,3,35.0,0.39272512309464347,12,285.0
675.0,11,329.0,18.27777777777778,2.843547347843147,8,283.0,0.0,3,50.0,0.025924125185531114,11,333.0
680.0,9,328.0,15.619047619047619,4.506452648507794,8,323.0,0.0,1,43.0,0.19057827424270637,9,366.0
685.0,9,363.0,17.285714285714285,6.185160868782694,8,363.0,0.18960513876169963,0,7.0,0.6065927083887325,8,370.0
690.0,13,411.0,17.869565217391305,4.409897176837659,9,404.0,0.0006994295872775514,2,14.0,0.28382327971637333,11,418.0
695.0,9,328.0,13.666666666666666,5.3484288591560505,6,371.0,0.1758791169055236,3,27.0,9.543515420238788e-05,9,398.0
700.0,9,343.0,14.291666666666666,6.290553982366627,6,335.0,0.3262576809931507,3,42.0,0.3765321479914054,9,377.0
705.0,11,389.0,16.91304347826087,4.315857774553149,6,361.0,1.4751766650386036e-06,5,62.0,0.06348542677698955,11,423.0
710.0,11,435.0,18.91304347826087,4.654901694739947,7,392.0,0.16835309361295636,4,81.0,0.1928571603564249,11,473.0
715.0,16,497.0,21.608695652173914,2.4320017995034275,8,432.0,0.22733500450509858,5,101.0,0.06274883916821468,13,533.0
720.0,13,556.0,22.24,3.916344665305403,8,472.0,0.12291993469395629,5,120.0,0.24223003357524875,13,592.0
725.0,15,628.0,22.428571428571427,4.396343672479214,10,517.0,0.14004563275674897,5,145.0,0.24895627252047087,15,662.0
730.0,17,712.0,27.384615384615383,3.2199783131615223,10,567.0,0.09696413472890268,7,179.0,0.1658058086411822,17,746.0
735.0,17,760.0,30.4,3.081643928527643,9,559.0,0.02135818978463041,8,218.0,0.22433298274110636,17,777.0
740.0,17,834.0,34.75,2.876802903312505,9,594.0,0.0,8,247.0,0.10367794596113339,17,841.0
745.0,18,919.0,36.76,3.0018736834626027,9,641.0,0.09743467814609505,8,287.0,0.09340646332550466,17,928.0
750.0,18,1009.0,42.041666666666664,1.791042620888833,9,686.0,0.11334054339892391,9,332.0,0.09807779359206667,18,1018.0
755.0,19,1103.0,44.12,2.382733402346028,10,733.0,0.08911498250042277,9,377.0,0.08981851057188855,19,1110.0
760.0,15,918.0,32.785714285714285,2.369776109328232,10,783.0,0.06616899710611528,4,242.0,0.14833017871449788,14,1025.0
765.0,17,998.0,34.41379310344828,4.9284747689673605,11,839.0,0.2545548155345536,5,165.0,0.13895458804920516,16,1004.0
770.0,16,1075.0,35.833333333333336,4.5455645163105345,11,892.0,0.21908237924734994,4,182.0,0.1046386975791223,15,1074.0
775.0,17,1158.0,38.6,4.951586825178009,12,948.0,0.0,4,202.0,0.39362407644394554,16,1150.0
780.0,12,478.0,18.384615384615383,3.608055176901372,6,659.0,0.0489317682862909,5,223.0,0.0008609785934089564,11,882.0
785.0,8,310.0,12.916666666666666,6.284196859201015,3,260.0,0.1559008323643072,5,250.0,0.4100020728431832,8,510.0
790.0,11,353.0,13.576923076923077,5.020940589303996,5,301.0,0.042725950762012174,5,275.0,0.32966910867704896,10,576.0
795.0,14,413.0,16.52,4.762264356512744,7,331.0,0.19061794500205975,7,305.0,0.07833525085012517,14,636.0
800.0,14,483.0,21.0,3.4146417313197968,7,366.0,0.10620636991961194,7,338.0,0.09098316926767179,14,704.0
805.0,15,558.0,23.25,3.9904563565266185,8,406.0,0.09596826081806592,7,373.0,0.10518833436948358,15,779.0
810.0,11,355.0,14.791666666666666,4.044254092278296,8,446.0,0.11637413067791995,3,169.0,0.27286772816204674,11,615.0
815.0,10,337.0,14.041666666666666,5.148445498673863,6,387.0,0.1356183779800887,4,138.0,0.15739139427117074,10,525.0
820.0,9,334.0,13.916666666666666,5.469210681676732,5,245.0,0.06365621348377103,3,135.0,0.34452462125065614,8,380.0
825.0,9,376.0,16.347826086956523,5.982498317570084,6,274.0,0.2026299786435271,3,150.0,0.5078432097176766,9,424.0
830.0,10,410.0,15.76923076923077,5.408209402479344,8,308.0,0.16294692148062814,2,146.0,0.4264853875735383,10,454.0
835.0,15,474.0,18.23076923076923,3.714070623825123,9,352.0,0.10629171911800968,6,166.0,0.07573142759210352,15,518.0
840.0,18,556.0,21.384615384615383,3.2004744868215953,11,401.0,0.13593649141113442,7,199.0,0.11870813889997815,18,600.0
845.0,18,618.0,22.88888888888889,2.48204766582659,10,392.0,0.02497842182815162,7,234.0,0.12473480205548786,17,626.0
850.0,17,703.0,25.107142857142858,3.594440695689633,10,434.0,0.06663254988345782,7,271.0,0.2899304540509992,17,705.0
855.0,19,793.0,26.433333333333334,3.47709354149277,11,489.0,0.08707219801473921,7,304.0,0.2682606578260622,18,793.0
860.0,21,894.0,28.838709677419356,2.096474015357716,12,547.0,0.054993046852381565,9,347.0,0.04983010326744192,21,894.0
865.0,11,352.0,11.35483870967742,3.7773926141780265,5,234.0,0.14258361178769866,6,355.0,0.06515943139079175,11,589.0
870.0,8,353.0,11.03125,6.925066538625893,3,75.0,0.3329829363029437,5,322.0,0.46410549406697976,8,397.0
875.0,10,156.0,4.333333333333333,6.720810202257595,6,95.0,0.1882319030573748,4,227.0,0.41313381275384364,10,322.0
880.0,13,212.0,6.424242424242424,5.878658594145993,7,130.0,0.29047995958817663,6,126.0,0.29650774481237707,13,256.0
