step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
700.0,33,968.0,20.595744680851062,3.3406920874435673,16,1714.0,0.13548728143904387,14,586.0,0.06656303975906562,30,2300.0
705.0,27,946.0,22.0,2.3348538981000755,11,1670.0,0.22087503383042426,13,648.0,0.02486571542719027,24,2318.0
710.0,32,1094.0,25.441860465116278,2.8007498353607114,14,1674.0,0.09681109900609747,14,718.0,0.05858435442419161,28,2392.0
715.0,31,1249.0,28.386363636363637,2.265653958080406,14,1744.0,0.0007518688221320803,14,788.0,0.0,28,2532.0
720.0,32,1409.0,33.54761904761905,2.3734212772233736,15,1819.0,0.059501041580754456,14,858.0,0.11855133427925774,29,2677.0
725.0,27,1062.0,25.285714285714285,2.545217445634794,15,1894.0,0.05986516325058122,8,715.0,0.20213698039692068,23,2609.0
730.0,16,603.0,13.704545454545455,4.005821532961227,8,1838.0,0.14613997850015162,3,386.0,0.22676503681477372,11,2224.0
735.0,20,687.0,15.976744186046512,4.613257968849109,10,1832.0,3.315195563255431e-05,5,406.0,0.2803131034872544,15,2238.0
740.0,23,786.0,20.68421052631579,3.2728413955627165,8,1866.0,0.10659040107924538,9,446.0,0.1487197128692159,17,2312.0
745.0,28,911.0,26.794117647058822,2.153072527786424,9,1909.0,8.361752952160503e-05,14,503.0,0.045611544369605496,23,2412.0
750.0,23,688.0,22.193548387096776,1.0317467591132925,3,1514.0,0.1756998307309505,14,573.0,0.0009943915571182997,17,2087.0
755.0,13,279.0,8.71875,4.225590446058588,0,806.0,0.36160468007095076,10,537.0,0.15701268752483388,10,1343.0
760.0,12,214.0,6.294117647058823,6.174994730319029,1,796.0,0.49278180433882834,10,565.0,0.23986639514291105,11,1361.0
765.0,17,282.0,8.294117647058824,4.439387688787475,4,866.0,0.004279376509498298,12,619.0,0.027677927870442324,16,1485.0
770.0,22,379.0,11.84375,3.345372939377089,6,931.0,0.21567550390774543,14,687.0,0.06274914232280454,20,1618.0
775.0,21,484.0,16.133333333333333,2.3330959732078984,6,961.0,0.09863606097627901,14,757.0,0.0,20,1718.0
780.0,23,597.0,19.258064516129032,2.409564064763013,8,999.0,0.07337079776894524,14,827.0,0.12347167460948572,22,1826.0
785.0,24,683.0,22.766666666666666,1.9269377596775243,8,1039.0,0.1022815427655261,15,868.0,0.0954207044347096,23,1907.0
790.0,24,803.0,26.766666666666666,2.2220600406917645,8,1079.0,0.0,15,943.0,0.03916389163821278,23,2022.0
795.0,21,821.0,26.483870967741936,2.265709036671813,5,819.0,0.04061960249814606,15,1018.0,0.058860048688260364,20,1837.0
800.0,18,793.0,26.433333333333334,2.965020551469857,2,377.0,0.33922096318764455,16,1097.0,0.07098311378873369,18,1474.0
805.0,14,738.0,22.363636363636363,3.8757386210304454,0,238.0,0.16377485265883832,14,1133.0,0.23287515085617955,14,1371.0
810.0,20,822.0,22.833333333333332,4.091771783211304,4,227.0,0.2986545584585148,15,1161.0,0.15223046151064906,19,1388.0
815.0,15,478.0,12.578947368421053,4.4584260066594075,3,238.0,0.47642983956438123,11,1038.0,0.07701463404395291,14,1276.0
820.0,14,176.0,4.888888888888889,5.271640698906264,5,259.0,0.20820990777705323,8,618.0,0.1608999183232167,13,877.0
825.0,15,145.0,4.142857142857143,4.055796096343194,9,294.0,0.06184696298463993,6,629.0,0.21948762333704416,15,923.0
830.0,17,201.0,5.911764705882353,3.478072489120853,6,310.0,0.2054863922302557,11,672.0,0.011800969752206026,17,982.0
835.0,20,299.0,9.34375,3.5790778630519937,7,340.0,0.11164959504364881,13,735.0,0.06766240843296276,20,1075.0
840.0,23,407.0,12.333333333333334,3.2217314261429633,9,381.0,0.1591422366417493,13,800.0,0.0,22,1181.0
845.0,21,382.0,11.9375,3.1256955088118823,10,428.0,3.237047474280849e-05,8,748.0,0.11647561694219702,18,1176.0
850.0,20,482.0,16.066666666666666,3.9702143801388408,10,482.0,0.15986287915263986,8,762.0,0.0,18,1244.0
855.0,20,543.0,18.1,3.045314865880702,10,532.0,0.13836172711201047,7,763.0,0.042972005392384646,17,1295.0
860.0,23,646.0,20.838709677419356,2.55316739879179,11,587.0,0.1406981340237547,8,801.0,2.5099225112736284e-06,19,1388.0
865.0,20,743.0,23.21875,3.130534215808003,11,642.0,0.0035696686782132614,7,833.0,0.17852746728132018,18,1475.0
870.0,23,851.0,28.366666666666667,2.5732765435118097,12,702.0,0.0547951189088206,7,868.0,0.14031526316373785,19,1570.0
875.0,21,785.0,27.06896551724138,2.0309708149313273,12,733.0,0.051777260131389946,5,712.0,0.058689226143540815,17,1445.0
880.0,17,685.0,24.464285714285715,3.4485536751173993,12,793.0,0.051973130913556216,1,423.0,0.47006517373616824,13,1216.0
885.0,19,772.0,26.620689655172413,2.6744713592016,12,853.0,0.0,3,307.0,0.16984566281540822,15,1160.0
890.0,23,881.0,32.629629629629626,1.9178873710923372,12,913.0,0.06956240846899855,6,331.0,0.13913320567011392,18,1244.0
895.0,18,646.0,23.925925925925927,1.3890961033528202,9,730.0,0.06439714255800917,3,230.0,0.06113587485495566,12,960.0
900.0,13,387.0,13.344827586206897,4.991808791840791,6,471.0,0.20481002134780074,3,60.0,0.4529072026800977,9,531.0
905.0,10,374.0,12.466666666666667,4.675700406048745,6,542.0,0.09856151037389511,3,75.0,0.4094561795469197,9,617.0
910.0,18,425.0,15.74074074074074,1.6265184043428675,11,589.0,0.10965747934256367,7,99.0,0.12760361610981244,18,688.0
915.0,24,529.0,18.24137931034483,0.5730862861245041,14,686.0,0.05689989349332007,8,137.0,4.2953524556745954e-05,22,823.0
920.0,25,639.0,21.3,1.412104520144603,14,667.0,0.062025267223697764,8,177.0,0.0,22,844.0
925.0,17,565.0,17.65625,2.8713101328319244,8,631.0,0.11801580547116658,5,164.0,0.21980155560779277,13,795.0
930.0,16,600.0,17.647058823529413,3.9012962243544855,10,719.0,0.172299248275642,5,133.0,0.3300100836501245,15,852.0
935.0,20,688.0,19.11111111111111,2.884838873643178,14,792.0,0.14932920520202647,6,157.0,0.13720007045534502,20,949.0
940.0,22,695.0,18.289473684210527,2.5537373746188994,12,763.0,0.028612404094032793,8,190.0,0.0002317594494242245,20,953.0
945.0,28,815.0,20.375,3.438056546087637,12,820.0,0.07258075792338184,8,232.0,0.19567694690039905,20,1052.0
950.0,28,946.0,22.523809523809526,2.9922425429983113,13,881.0,0.06886534425286903,9,277.0,0.047392423503055364,22,1158.0
955.0,31,1094.0,27.35,2.251704730390794,14,947.0,0.0795491628444201,11,330.0,8.041299669256464e-06,25,1277.0
960.0,34,1255.0,32.17948717948718,1.0324786949303233,16,1023.0,0.05107932217275147,11,385.0,0.06863725343710148,27,1408.0
965.0,35,1426.0,35.65,1.0071529030182749,17,1104.0,0.000490294030481247,12,445.0,0.0029216129945184863,29,1549.0
970.0,37,1606.0,39.170731707317074,0.9431676982885819,17,1189.0,0.03164204801876945,13,510.0,2.5335167345527884e-06,30,1699.0
975.0,35,1630.0,37.04545454545455,1.182306283862559,16,1154.0,0.020078749779254227,12,552.0,0.0848077679723578,28,1706.0
980.0,31,1600.0,35.55555555555556,2.5024128686433613,12,1032.0,0.09987347668347503,13,619.0,0.16657906540649628,25,1651.0
985.0,22,1283.0,27.29787234042553,2.422541891915534,12,1083.0,0.15545080720122556,9,561.0,0.17490043209446016,21,1644.0
990.0,23,1334.0,28.382978723404257,3.307994813979691,16,1225.0,0.06209808904702164,7,476.0,0.11797860922534399,23,1701.0
995.0,30,1463.0,31.127659574468087,2.278716105656511,19,1313.0,0.03409077345879642,9,516.0,0.02875332168527729,28,1829.0
1000.0,35,1627.0,37.83720930232558,1.1068870938391975,20,1411.0,0.0434371502804761,12,570.0,0.057051382090622,32,1981.0
