step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
185.0,33,610.0,7.349397590361446,6.512079435917854,0,2.0,0.6526035927427699,7,118.0,0.10239721909933122,3,52.0,0.46296331104078525,2,30.0,0.5349697195389735,2,27.0,0.6468548488984524,3,129.0,0.639848920473416,5,72.0,0.31903390082468364,1,82.0,0.5120732215583521,9,319.0,0.3752336889172465,32,831.0
190.0,32,714.0,8.5,5.847848699728823,0,5.0,0.6069069903794571,6,85.0,0.31206545713925266,5,75.0,0.5143665643528132,3,43.0,0.29600479383460004,0,13.0,0.7124586526436163,3,107.0,0.32960452768618365,4,83.0,0.3272812941370972,1,5.0,0.5250969361443892,10,366.0,0.26916163314475805,32,782.0
195.0,40,823.0,9.68235294117647,4.46382443689681,2,9.0,0.545520225562759,4,88.0,0.44510798441293864,5,93.0,0.254405345130111,5,66.0,0.15719258757529891,1,5.0,0.4839195259749581,6,124.0,0.03937652794089802,4,101.0,0.006338061654962535,2,13.0,0.5744776670330533,11,414.0,0.20200634059444653,40,913.0
200.0,46,992.0,11.402298850574713,4.266648414831486,2,18.0,0.5034676677687017,0,24.0,0.5392828741793415,9,133.0,0.021818684563764106,6,95.0,0.2795072857775473,2,17.0,0.1794958161252836,8,164.0,0.13954715168443735,5,124.0,5.148620988872075e-06,2,23.0,0.6881025897570198,12,474.0,0.18644937480742504,46,1072.0
205.0,51,1176.0,13.517241379310345,3.838455209182048,6,37.0,0.4270440064868987,1,4.0,0.5457266345566361,6,124.0,0.267068101535147,7,126.0,0.15804459349191133,4,33.0,0.27135422536338794,8,206.0,0.19072005792701271,5,149.0,0.0,2,33.0,0.3520667808809237,12,532.0,0.06894854380494314,51,1244.0
210.0,49,1342.0,15.25,3.8305595777781067,5,53.0,0.40143122929365016,3,14.0,0.22731485263421003,6,142.0,0.38107526399721064,7,157.0,0.0016956698141377992,4,53.0,0.33887333731756425,4,210.0,0.3733760727846633,5,174.0,0.029026334407651743,1,10.0,0.35439018010872136,13,598.0,0.07544051341275469,48,1411.0
215.0,46,1410.0,15.666666666666666,4.373538142575758,6,74.0,0.2838634860456777,3,29.0,0.35402101015254905,1,39.0,0.4117237293300054,8,197.0,0.0,4,75.0,0.32235448559354546,4,211.0,0.5171919756303203,5,201.0,0.2643477650664064,1,8.0,0.5397472626763309,14,666.0,0.13933272596924587,46,1500.0
220.0,46,1435.0,16.123595505617978,4.655809445970265,8,112.0,0.1845684559344904,3,44.0,0.39293979305055543,3,39.0,0.419302431727769,8,237.0,0.01898045375096701,4,93.0,0.2398594837114563,0,104.0,0.5954141020904692,5,226.0,0.3521312510257576,1,13.0,0.7759171720838715,14,736.0,0.21683631145570748,46,1604.0
225.0,39,1394.0,15.488888888888889,4.769360365758952,2,67.0,0.29602539655394045,0,21.0,0.7562643678888873,4,35.0,0.4774571502849644,8,277.0,0.18396754147085193,1,49.0,0.12286166527640131,2,16.0,0.44150864733491746,5,249.0,0.31581369126208014,1,18.0,0.41884576235141113,16,811.0,0.1932356590405419,39,1543.0
230.0,40,1537.0,17.07777777777778,5.142930022136775,0,11.0,0.6106592297138955,1,10.0,0.7230057575229094,4,55.0,0.48837933660159344,8,321.0,0.32068720318061,0,2.0,0.6937075311042125,4,29.0,0.10145761362519234,5,274.0,0.31837130816264436,3,9.0,0.18641410995020968,15,877.0,0.03272272109748274,40,1588.0
